lineage,time_bin,pi,n_samples
BA.2.37,2022-04-11/2022-04-17,0.000298707949524,34
BA.2.37,2022-04-18/2022-04-24,0.0003120141367139,36
BA.2.37,2022-04-25/2022-05-01,0.0003399497455566,30
BA.2.37,2022-05-02/2022-05-08,0.0003254531700428,18
BA.2.37,2022-05-09/2022-05-15,0.000317204966624,19
BA.2.37,2022-05-16/2022-05-22,0.0003306988893719,10
BA.2.37,2022-05-30/2022-06-05,0.0003440754736611,10
BA.2.7,2022-02-07/2022-02-13,5.114576345871258e-05,18
BA.2.7,2022-02-14/2022-02-20,2.975432530995518e-05,40
BA.2.7,2022-02-21/2022-02-27,4.6721113241994526e-05,46
BA.2.7,2022-02-28/2022-03-06,7.643355174627003e-05,69
BA.2.7,2022-03-07/2022-03-13,9.909630592777286e-05,60
BA.2.7,2022-03-14/2022-03-20,0.0001286054123562,66
BA.2.7,2022-03-21/2022-03-27,0.0001480525693082,90
BA.2.7,2022-03-28/2022-04-03,0.000143460387316,107
BA.2.7,2022-04-04/2022-04-10,0.0001448091571223,114
BA.2.7,2022-04-11/2022-04-17,0.0001738168293902,63
BA.2.7,2022-04-18/2022-04-24,0.0001945955337826,84
BA.2.7,2022-04-25/2022-05-01,0.0001828456292091,46
BA.2.7,2022-05-02/2022-05-08,0.0001880828821269,55
BA.2.7,2022-05-09/2022-05-15,0.0002099263743359,54
BA.2.7,2022-05-16/2022-05-22,0.0002252898406602,19
BA.2.7,2022-05-23/2022-05-29,0.000196837771663,27
BA.2.7,2022-06-06/2022-06-12,0.000264491552991,12
BA.2.8,2022-02-14/2022-02-20,4.589197379218448e-05,26
BA.2.8,2022-02-21/2022-02-27,4.6144872750898905e-05,56
BA.2.8,2022-02-28/2022-03-06,8.416964325405634e-05,84
BA.2.8,2022-03-07/2022-03-13,7.793318920387888e-05,113
BA.2.8,2022-03-14/2022-03-20,8.54669114892675e-05,129
BA.2.8,2022-03-21/2022-03-27,0.0001020470717951,153
BA.2.8,2022-03-28/2022-04-03,0.0001069111489608,74
BA.2.8,2022-04-04/2022-04-10,0.0001235594976756,69
BA.2.8,2022-04-11/2022-04-17,0.000155242224726,54
BA.2.8,2022-04-18/2022-04-24,0.0001566614949887,78
BA.2.8,2022-04-25/2022-05-01,0.0001827704449514,40
BA.2.8,2022-05-02/2022-05-08,0.0002222192303455,22
BA.2.8,2022-05-09/2022-05-15,0.0002148559208543,18
BA.2.8,2022-05-16/2022-05-22,0.0002036213386245,10
BA.2.86.1,2023-09-11/2023-09-17,0.0001226186893176,10
BA.2.86.1,2023-09-18/2023-09-24,8.408138696069673e-05,15
BA.2.86.1,2023-09-25/2023-10-01,0.0001022751340445,16
BA.2.86.1,2023-10-02/2023-10-08,0.0001776306160481,22
BA.2.86.1,2023-10-09/2023-10-15,0.0001745570752024,14
BA.2.86.1,2023-10-16/2023-10-22,0.0001984677995082,24
BA.2.86.1,2023-10-23/2023-10-29,0.0002022786842724,35
BA.2.86.1,2023-10-30/2023-11-05,0.0002053687302658,37
BA.2.86.1,2023-11-06/2023-11-12,0.000220042536628,49
BA.2.86.1,2023-11-13/2023-11-19,0.0002819579416774,71
BA.2.86.1,2023-11-20/2023-11-26,0.0002389304364814,57
BA.2.86.1,2023-11-27/2023-12-03,0.0002682998460699,101
BA.2.86.1,2023-12-04/2023-12-10,0.0002887270789527,97
BA.2.86.1,2023-12-11/2023-12-17,0.000294006175523,97
BA.2.86.1,2023-12-18/2023-12-24,0.0003185181914815,67
BA.2.86.1,2023-12-25/2023-12-31,0.000370757816323,38
BA.2.86.1,2024-01-01/2024-01-07,0.0004142840418728,38
BA.2.86.1,2024-01-08/2024-01-14,0.0003854411497949,34
BA.2.86.1,2024-01-15/2024-01-21,0.0003421318673968,13
BA.2.86.1,2024-01-22/2024-01-28,0.000477524387677,17
BA.2.86.1,2024-01-29/2024-02-04,0.0005416503259529,12
BA.2.86.1,2024-02-05/2024-02-11,0.0004942966384962,21
BA.2.86.1,2024-02-12/2024-02-18,0.0005877590066467,12
BA.2.9,2022-01-10/2022-01-16,0.0001010675257406,10
BA.2.9,2022-01-17/2022-01-23,8.726628798193524e-05,15
BA.2.9,2022-01-24/2022-01-30,0.0001213072594854,18
BA.2.9,2022-01-31/2022-02-06,0.0001350876397585,23
BA.2.9,2022-02-07/2022-02-13,0.0001694367343298,21
BA.2.9,2022-02-14/2022-02-20,0.0001782063222581,43
BA.2.9,2022-02-21/2022-02-27,0.0001978525292041,60
BA.2.9,2022-02-28/2022-03-06,0.0001855288306638,54
BA.2.9,2022-03-07/2022-03-13,0.0002041529216765,87
BA.2.9,2022-03-14/2022-03-20,0.000240247845599,86
BA.2.9,2022-03-21/2022-03-27,0.0002328080982396,91
BA.2.9,2022-03-28/2022-04-03,0.0002531744651575,68
BA.2.9,2022-04-04/2022-04-10,0.0002479867058173,59
BA.2.9,2022-04-11/2022-04-17,0.0002527207824335,66
BA.2.9,2022-04-18/2022-04-24,0.0002766005564885,59
BA.2.9,2022-04-25/2022-05-01,0.0003075021936005,36
BA.2.9,2022-05-02/2022-05-08,0.0002888217448629,37
BA.2.9,2022-05-09/2022-05-15,0.0003636848750026,31
BA.2.9,2022-05-16/2022-05-22,0.0003569318574502,25
BA.2.9,2022-05-23/2022-05-29,0.0003768175051402,18
BA.2.9,2022-05-30/2022-06-05,0.0003694401371451,20
BA.2.9,2022-06-06/2022-06-12,0.0003262400279421,10
BA.2.9,2022-06-13/2022-06-19,0.0004117015386787,10
BA.4,2022-05-09/2022-05-15,0.000240035373634,10
BA.4,2022-05-16/2022-05-22,0.0002356826755716,21
BA.4,2022-05-23/2022-05-29,0.0002495397887868,19
BA.4,2022-05-30/2022-06-05,0.0002439511686075,40
BA.4,2022-06-06/2022-06-12,0.0002731233390364,75
BA.4,2022-06-13/2022-06-19,0.0002738169041425,89
BA.4,2022-06-20/2022-06-26,0.0002821416432873,116
BA.4,2022-06-27/2022-07-03,0.0002951750254412,134
BA.4,2022-07-04/2022-07-10,0.0002909397226885,117
BA.4,2022-07-11/2022-07-17,0.0003222276771458,85
BA.4,2022-07-18/2022-07-24,0.0003649669797323,80
BA.4,2022-07-25/2022-07-31,0.00040491883628,58
BA.4,2022-08-01/2022-08-07,0.0003559819261021,24
BA.4,2022-08-08/2022-08-14,0.0003621967438306,26
BA.4,2022-08-15/2022-08-21,0.0004630356100108,14
BA.4,2022-08-22/2022-08-28,0.0003910078484535,13
BA.4,2022-08-29/2022-09-04,0.0004575399853465,12
BA.4.1,2022-05-09/2022-05-15,0.0001209037426139,13
BA.4.1,2022-05-16/2022-05-22,0.0001304216968197,20
BA.4.1,2022-05-23/2022-05-29,0.0001636508308079,36
BA.4.1,2022-05-30/2022-06-05,0.0001557042177059,53
BA.4.1,2022-06-06/2022-06-12,0.0001449088694194,74
BA.4.1,2022-06-13/2022-06-19,0.0001797804779778,103
BA.4.1,2022-06-20/2022-06-26,0.0001807431329552,105
BA.4.1,2022-06-27/2022-07-03,0.0002119081546989,115
BA.4.1,2022-07-04/2022-07-10,0.0002319575600425,103
BA.4.1,2022-07-11/2022-07-17,0.0002443136503436,95
BA.4.1,2022-07-18/2022-07-24,0.0002358972373246,76
BA.4.1,2022-07-25/2022-07-31,0.000261989958007,50
BA.4.1,2022-08-01/2022-08-07,0.0002577993632402,40
BA.4.1,2022-08-08/2022-08-14,0.0003317917475654,18
BA.4.1,2022-08-15/2022-08-21,0.000336962528047,15
BA.4.1,2022-08-22/2022-08-28,0.0003325036666173,15
BA.4.1,2022-08-29/2022-09-04,0.0003241249270075,14
BA.4.1,2022-09-05/2022-09-11,0.0003433323300895,10
BA.4.2,2022-05-09/2022-05-15,0.0001411972786082,10
BA.4.2,2022-05-16/2022-05-22,0.0001318150910165,16
BA.4.2,2022-05-23/2022-05-29,0.0001543452033369,27
BA.4.2,2022-05-30/2022-06-05,0.0001652963630022,36
BA.4.2,2022-06-06/2022-06-12,0.0001709482127806,60
BA.4.2,2022-06-13/2022-06-19,0.0001725314604426,84
BA.4.2,2022-06-20/2022-06-26,0.0001910613210011,103
BA.4.2,2022-06-27/2022-07-03,0.000177915326897,100
BA.4.2,2022-07-04/2022-07-10,0.0001804438368429,89
BA.4.2,2022-07-11/2022-07-17,0.0001863493753939,91
BA.4.2,2022-07-18/2022-07-24,0.0001951909890559,82
BA.4.2,2022-07-25/2022-07-31,0.0002201000090518,68
BA.4.2,2022-08-01/2022-08-07,0.0002441357775762,51
BA.4.2,2022-08-08/2022-08-14,0.0002634310415516,44
BA.4.2,2022-08-15/2022-08-21,0.0002297032807511,31
BA.4.2,2022-08-22/2022-08-28,0.0002454907230347,33
BA.4.2,2022-08-29/2022-09-04,0.0002761560624968,20
BA.4.2,2022-09-05/2022-09-11,0.0002609447313992,12
BA.4.2,2022-09-12/2022-09-18,0.0004072998421391,13
BA.4.4,2022-05-09/2022-05-15,5.76957069616669e-05,14
BA.4.4,2022-05-16/2022-05-22,7.497927509473614e-05,20
BA.4.4,2022-05-23/2022-05-29,9.832361101464536e-05,27
BA.4.4,2022-05-30/2022-06-05,0.0001498340569467,41
BA.4.4,2022-06-06/2022-06-12,0.0001258544378153,53
BA.4.4,2022-06-13/2022-06-19,0.0001459470084494,52
BA.4.4,2022-06-20/2022-06-26,0.0001672518667646,103
BA.4.4,2022-06-27/2022-07-03,0.0001673247699862,129
BA.4.4,2022-07-04/2022-07-10,0.0001782524761353,104
BA.4.4,2022-07-11/2022-07-17,0.0001912394511734,104
BA.4.4,2022-07-18/2022-07-24,0.000192140774691,75
BA.4.4,2022-07-25/2022-07-31,0.0002382869956775,64
BA.4.4,2022-08-01/2022-08-07,0.0002474312333281,48
BA.4.4,2022-08-08/2022-08-14,0.0002441226632779,40
BA.4.4,2022-08-15/2022-08-21,0.0002374343711333,25
BA.4.4,2022-08-22/2022-08-28,0.0003109086529537,24
BA.4.4,2022-08-29/2022-09-04,0.0002420524776141,15
BA.4.4,2022-09-05/2022-09-11,0.000287253572877,13
BA.4.4,2022-09-12/2022-09-18,0.0003141470552767,12
BA.4.6,2022-06-20/2022-06-26,0.0001189029714595,10
BA.4.6,2022-06-27/2022-07-03,0.0001985366720818,20
BA.4.6,2022-07-04/2022-07-10,0.0001342600516711,29
BA.4.6,2022-07-11/2022-07-17,0.000178798861983,43
BA.4.6,2022-07-18/2022-07-24,0.0001758531446799,41
BA.4.6,2022-07-25/2022-07-31,0.0001656090728847,58
BA.4.6,2022-08-01/2022-08-07,0.0002096522345326,53
BA.4.6,2022-08-08/2022-08-14,0.0002100358410322,57
BA.4.6,2022-08-15/2022-08-21,0.0002280298134034,50
BA.4.6,2022-08-22/2022-08-28,0.0002383381173438,69
BA.4.6,2022-08-29/2022-09-04,0.0002388135952196,60
BA.4.6,2022-09-05/2022-09-11,0.0002530221121151,61
BA.4.6,2022-09-12/2022-09-18,0.0002762806949677,75
BA.4.6,2022-09-19/2022-09-25,0.0002800769569253,60
BA.4.6,2022-09-26/2022-10-02,0.000289321999287,48
BA.4.6,2022-10-03/2022-10-09,0.0002980342577293,47
BA.4.6,2022-10-10/2022-10-16,0.0003183482644265,39
BA.4.6,2022-10-17/2022-10-23,0.0003378290506672,37
BA.4.6,2022-10-24/2022-10-30,0.0003775492449742,24
BA.4.6,2022-10-31/2022-11-06,0.0003926982959187,21
BA.4.6,2022-11-07/2022-11-13,0.00044238275185,21
BA.4.6,2022-11-21/2022-11-27,0.0004732473381103,12
BA.4.6,2022-11-28/2022-12-04,0.0003146927201369,13
BA.5,2022-05-30/2022-06-05,0.0003017162900786,10
BA.5,2022-06-06/2022-06-12,0.0002503191692354,17
BA.5,2022-06-13/2022-06-19,0.0003338078065314,32
BA.5,2022-06-20/2022-06-26,0.0003579446847975,52
BA.5,2022-06-27/2022-07-03,0.0003565062388591,66
BA.5,2022-07-04/2022-07-10,0.000392521832671,59
BA.5,2022-07-11/2022-07-17,0.0003824037668886,64
BA.5,2022-07-18/2022-07-24,0.0003620513289949,63
BA.5,2022-07-25/2022-07-31,0.0003740717618815,63
BA.5,2022-08-01/2022-08-07,0.0004117889673342,52
BA.5,2022-08-08/2022-08-14,0.000363013065713,44
BA.5,2022-08-15/2022-08-21,0.0003525512058882,32
BA.5,2022-08-22/2022-08-28,0.0004110259536136,45
BA.5,2022-08-29/2022-09-04,0.0005015403463067,41
BA.5,2022-09-05/2022-09-11,0.0004673842248667,36
BA.5,2022-09-12/2022-09-18,0.0004445826451763,32
BA.5,2022-09-19/2022-09-25,0.0004458702864249,38
BA.5,2022-09-26/2022-10-02,0.0004767551836407,27
BA.5,2022-10-03/2022-10-09,0.0004981017570847,20
BA.5,2022-10-10/2022-10-16,0.0004613707978377,32
BA.5,2022-10-17/2022-10-23,0.0004837864651261,21
BA.5,2022-10-24/2022-10-30,0.0005948526498304,22
BA.5,2022-10-31/2022-11-06,0.0005520627807689,16
BA.5,2022-11-07/2022-11-13,0.0005762220924579,13
BA.5,2022-11-21/2022-11-27,0.0006372118334128,11
BA.5.1,2022-06-06/2022-06-12,0.0001985527183667,27
BA.5.1,2022-06-13/2022-06-19,0.0002009072490585,46
BA.5.1,2022-06-20/2022-06-26,0.0002031276418461,66
BA.5.1,2022-06-27/2022-07-03,0.000220144219074,99
BA.5.1,2022-07-04/2022-07-10,0.0002563329250172,81
BA.5.1,2022-07-11/2022-07-17,0.0002516590635526,74
BA.5.1,2022-07-18/2022-07-24,0.000270168416341,65
BA.5.1,2022-07-25/2022-07-31,0.0002544828399483,58
BA.5.1,2022-08-01/2022-08-07,0.000290277904564,37
BA.5.1,2022-08-08/2022-08-14,0.0003096892719082,48
BA.5.1,2022-08-15/2022-08-21,0.0003075836678127,44
BA.5.1,2022-08-22/2022-08-28,0.0003348865633289,32
BA.5.1,2022-08-29/2022-09-04,0.0003411797762958,30
BA.5.1,2022-09-05/2022-09-11,0.0003595533604631,30
BA.5.1,2022-09-12/2022-09-18,0.0003635492131629,33
BA.5.1,2022-09-19/2022-09-25,0.0003854128348326,16
BA.5.1,2022-09-26/2022-10-02,0.0004719846374529,28
BA.5.1,2022-10-03/2022-10-09,0.0004618106480795,21
BA.5.1,2022-10-10/2022-10-16,0.0004694983401998,29
BA.5.1,2022-10-17/2022-10-23,0.0004242288160289,15
BA.5.1,2022-10-24/2022-10-30,0.0004365764322959,14
BA.5.1,2022-10-31/2022-11-06,0.0004867590394126,10
BA.5.1.1,2022-05-30/2022-06-05,7.475150043965685e-05,17
BA.5.1.1,2022-06-06/2022-06-12,9.0115936264096e-05,20
BA.5.1.1,2022-06-13/2022-06-19,0.0001255722086407,27
BA.5.1.1,2022-06-20/2022-06-26,0.0001058161664247,54
BA.5.1.1,2022-06-27/2022-07-03,0.0001472035074747,73
BA.5.1.1,2022-07-04/2022-07-10,0.0001357904070006,75
BA.5.1.1,2022-07-11/2022-07-17,0.0001656286256493,75
BA.5.1.1,2022-07-18/2022-07-24,0.0001747854945743,85
BA.5.1.1,2022-07-25/2022-07-31,0.0001757534546886,81
BA.5.1.1,2022-08-01/2022-08-07,0.0002029580212165,69
BA.5.1.1,2022-08-08/2022-08-14,0.0002108370229812,63
BA.5.1.1,2022-08-15/2022-08-21,0.0002419044923141,55
BA.5.1.1,2022-08-22/2022-08-28,0.0002145242422137,66
BA.5.1.1,2022-08-29/2022-09-04,0.0002383019324069,52
BA.5.1.1,2022-09-05/2022-09-11,0.0002331677020066,30
BA.5.1.1,2022-09-12/2022-09-18,0.0002580272706311,20
BA.5.1.1,2022-09-19/2022-09-25,0.0003175590322688,32
BA.5.1.1,2022-09-26/2022-10-02,0.000323854145949,20
BA.5.1.1,2022-10-03/2022-10-09,0.0002906456365778,17
BA.5.1.1,2022-10-10/2022-10-16,0.0003505841047224,14
BA.5.1.10,2022-06-06/2022-06-12,0.000127685577306,12
BA.5.1.10,2022-06-13/2022-06-19,0.000193005001887,15
BA.5.1.10,2022-06-20/2022-06-26,0.0001430265550922,26
BA.5.1.10,2022-06-27/2022-07-03,0.0001571217837144,28
BA.5.1.10,2022-07-04/2022-07-10,0.0001969060721215,58
BA.5.1.10,2022-07-11/2022-07-17,0.0001809421892691,64
BA.5.1.10,2022-07-18/2022-07-24,0.0001945961170094,54
BA.5.1.10,2022-07-25/2022-07-31,0.0001982613517533,62
BA.5.1.10,2022-08-01/2022-08-07,0.0002456897268963,46
BA.5.1.10,2022-08-08/2022-08-14,0.0002532565044209,49
BA.5.1.10,2022-08-15/2022-08-21,0.0002268309811479,41
BA.5.1.10,2022-08-22/2022-08-28,0.0003071700539226,50
BA.5.1.10,2022-08-29/2022-09-04,0.0003131034060865,38
BA.5.1.10,2022-09-05/2022-09-11,0.0002966603999867,44
BA.5.1.10,2022-09-12/2022-09-18,0.0003021782441907,37
BA.5.1.10,2022-09-19/2022-09-25,0.0003882587369194,45
BA.5.1.10,2022-09-26/2022-10-02,0.0004141682757442,35
BA.5.1.10,2022-10-03/2022-10-09,0.0003381978835946,45
BA.5.1.10,2022-10-10/2022-10-16,0.0003353118171518,41
BA.5.1.10,2022-10-17/2022-10-23,0.0003831190936163,40
BA.5.1.10,2022-10-24/2022-10-30,0.000390561059707,20
BA.5.1.10,2022-10-31/2022-11-06,0.0004688174303263,21
BA.5.1.10,2022-11-07/2022-11-13,0.0004133021556022,13
BA.5.1.10,2022-11-21/2022-11-27,0.0004365630690748,11
BA.5.1.10,2022-11-28/2022-12-04,0.0004146741129652,11
BA.5.1.10,2022-12-05/2022-12-11,0.0004578439986258,11
BA.5.1.2,2022-05-30/2022-06-05,4.533175786896149e-05,10
BA.5.1.2,2022-06-06/2022-06-12,4.20658374357792e-05,20
BA.5.1.2,2022-06-13/2022-06-19,8.923589782401695e-05,20
BA.5.1.2,2022-06-20/2022-06-26,0.0001017045059448,36
BA.5.1.2,2022-06-27/2022-07-03,0.000125677061128,68
BA.5.1.2,2022-07-04/2022-07-10,0.0001246956036456,71
BA.5.1.2,2022-07-11/2022-07-17,0.0001246546991029,73
BA.5.1.2,2022-07-18/2022-07-24,0.0001394875287126,66
BA.5.1.2,2022-07-25/2022-07-31,0.0001579494981041,60
BA.5.1.2,2022-08-01/2022-08-07,0.0001662434519901,57
BA.5.1.2,2022-08-08/2022-08-14,0.0001980501679451,47
BA.5.1.2,2022-08-15/2022-08-21,0.0002078804069257,59
BA.5.1.2,2022-08-22/2022-08-28,0.0002144120866083,49
BA.5.1.2,2022-08-29/2022-09-04,0.0002299731578872,42
BA.5.1.2,2022-09-05/2022-09-11,0.0002298566371181,42
BA.5.1.2,2022-09-12/2022-09-18,0.0002717966836733,46
BA.5.1.2,2022-09-19/2022-09-25,0.0002549320243197,45
BA.5.1.2,2022-09-26/2022-10-02,0.000259710699002,32
BA.5.1.2,2022-10-03/2022-10-09,0.0003048897139791,37
BA.5.1.2,2022-10-10/2022-10-16,0.0002908328326103,31
BA.5.1.2,2022-10-17/2022-10-23,0.0003075601008918,12
BA.5.1.2,2022-10-24/2022-10-30,0.0003356885676385,15
BA.5.1.22,2022-05-30/2022-06-05,8.917722859467835e-05,13
BA.5.1.22,2022-06-06/2022-06-12,0.0001217612159658,13
BA.5.1.22,2022-06-13/2022-06-19,0.0001311163745062,46
BA.5.1.22,2022-06-20/2022-06-26,0.0001553035559066,52
BA.5.1.22,2022-06-27/2022-07-03,0.0001900197286331,77
BA.5.1.22,2022-07-04/2022-07-10,0.0002104743481587,97
BA.5.1.22,2022-07-11/2022-07-17,0.0002196893077406,75
BA.5.1.22,2022-07-18/2022-07-24,0.0002018177090912,75
BA.5.1.22,2022-07-25/2022-07-31,0.0002420305824722,62
BA.5.1.22,2022-08-01/2022-08-07,0.0002486733247959,51
BA.5.1.22,2022-08-08/2022-08-14,0.0002822330042661,46
BA.5.1.22,2022-08-15/2022-08-21,0.0002900521670631,46
BA.5.1.22,2022-08-22/2022-08-28,0.0002933876444406,41
BA.5.1.22,2022-08-29/2022-09-04,0.0003037599349006,33
BA.5.1.22,2022-09-05/2022-09-11,0.0003271112997158,30
BA.5.1.22,2022-09-12/2022-09-18,0.0003034426697604,26
BA.5.1.22,2022-09-19/2022-09-25,0.0003363702482079,19
BA.5.1.22,2022-09-26/2022-10-02,0.0003663697808098,36
BA.5.1.22,2022-10-03/2022-10-09,0.0003628289202626,18
BA.5.1.22,2022-10-10/2022-10-16,0.0003953960944308,17
BA.5.1.22,2022-10-17/2022-10-23,0.0004076673307185,21
BA.5.1.22,2022-10-24/2022-10-30,0.0004292667503716,11
BA.5.1.22,2022-10-31/2022-11-06,0.0002680383745828,12
BA.5.1.23,2022-05-30/2022-06-05,9.299910982016455e-05,15
BA.5.1.23,2022-06-06/2022-06-12,0.0001436439359055,26
BA.5.1.23,2022-06-13/2022-06-19,0.0001807156769119,29
BA.5.1.23,2022-06-20/2022-06-26,0.0001794810312208,48
BA.5.1.23,2022-06-27/2022-07-03,0.0001931031494075,68
BA.5.1.23,2022-07-04/2022-07-10,0.0001887053855083,49
BA.5.1.23,2022-07-11/2022-07-17,0.0002297409516234,63
BA.5.1.23,2022-07-18/2022-07-24,0.000213847341501,79
BA.5.1.23,2022-07-25/2022-07-31,0.0002344488048263,66
BA.5.1.23,2022-08-01/2022-08-07,0.0002399707524538,46
BA.5.1.23,2022-08-08/2022-08-14,0.0002222473855597,53
BA.5.1.23,2022-08-15/2022-08-21,0.0002905573672622,52
BA.5.1.23,2022-08-22/2022-08-28,0.000265074762139,50
BA.5.1.23,2022-08-29/2022-09-04,0.0002605962395556,52
BA.5.1.23,2022-09-05/2022-09-11,0.000275344060642,35
BA.5.1.23,2022-09-12/2022-09-18,0.0003127283266399,45
BA.5.1.23,2022-09-19/2022-09-25,0.0003087157507138,29
BA.5.1.23,2022-09-26/2022-10-02,0.0003549510940073,40
BA.5.1.23,2022-10-03/2022-10-09,0.0003528979217037,27
BA.5.1.23,2022-10-10/2022-10-16,0.0004516189648116,21
BA.5.1.23,2022-10-17/2022-10-23,0.0004031349715729,14
BA.5.1.23,2022-11-07/2022-11-13,0.0004035269593909,10
BA.5.1.24,2022-06-06/2022-06-12,0.0001046117489283,13
BA.5.1.24,2022-06-13/2022-06-19,0.0001021390350764,43
BA.5.1.24,2022-06-20/2022-06-26,0.000112234117678,71
BA.5.1.24,2022-06-27/2022-07-03,0.0001517319512169,91
BA.5.1.24,2022-07-04/2022-07-10,0.0001552752568302,90
BA.5.1.24,2022-07-11/2022-07-17,0.0001785932876804,114
BA.5.1.24,2022-07-18/2022-07-24,0.0001784876052253,92
BA.5.1.24,2022-07-25/2022-07-31,0.0001750473732644,69
BA.5.1.24,2022-08-01/2022-08-07,0.0002139051573307,44
BA.5.1.24,2022-08-08/2022-08-14,0.0001856057368882,55
BA.5.1.24,2022-08-15/2022-08-21,0.0002051203110065,38
BA.5.1.24,2022-08-22/2022-08-28,0.0002510634170888,42
BA.5.1.24,2022-08-29/2022-09-04,0.0002190162332957,33
BA.5.1.24,2022-09-05/2022-09-11,0.0002678193542633,31
BA.5.1.24,2022-09-12/2022-09-18,0.0003244936405488,25
BA.5.1.24,2022-09-19/2022-09-25,0.0003438926682905,34
BA.5.1.24,2022-09-26/2022-10-02,0.0003035065905012,12
BA.5.1.24,2022-10-03/2022-10-09,0.0002853671315029,15
BA.5.1.24,2022-10-17/2022-10-23,0.0003308944534697,19
BA.5.1.25,2022-06-06/2022-06-12,6.0194629301407886e-05,10
BA.5.1.25,2022-06-13/2022-06-19,9.3479638746176e-05,19
BA.5.1.25,2022-06-20/2022-06-26,9.97185586051906e-05,24
BA.5.1.25,2022-06-27/2022-07-03,0.000154832347618,46
BA.5.1.25,2022-07-04/2022-07-10,0.0001428164566604,74
BA.5.1.25,2022-07-11/2022-07-17,0.0001581061465828,80
BA.5.1.25,2022-07-18/2022-07-24,0.0001865824782808,67
BA.5.1.25,2022-07-25/2022-07-31,0.0001814587278049,79
BA.5.1.25,2022-08-01/2022-08-07,0.0001839394630471,77
BA.5.1.25,2022-08-08/2022-08-14,0.0001934059924373,84
BA.5.1.25,2022-08-15/2022-08-21,0.0002399571479948,57
BA.5.1.25,2022-08-22/2022-08-28,0.000247203708831,70
BA.5.1.25,2022-08-29/2022-09-04,0.0002774196924429,43
BA.5.1.25,2022-09-05/2022-09-11,0.0002984043856549,38
BA.5.1.25,2022-09-12/2022-09-18,0.0002599129659015,32
BA.5.1.25,2022-09-19/2022-09-25,0.0003270235597514,24
BA.5.1.25,2022-09-26/2022-10-02,0.000293134180445,31
BA.5.1.25,2022-10-03/2022-10-09,0.0003623998296245,20
BA.5.1.25,2022-10-10/2022-10-16,0.0003273209640463,12
BA.5.1.25,2022-10-17/2022-10-23,0.0002926127813262,17
BA.5.1.25,2022-10-24/2022-10-30,0.0004108522317397,15
BA.5.1.25,2022-10-31/2022-11-06,0.0003284122937669,13
BA.5.1.25,2022-11-14/2022-11-20,0.0003477911915192,11
BA.5.1.3,2022-05-30/2022-06-05,7.719293700487968e-05,23
BA.5.1.3,2022-06-06/2022-06-12,0.0001009999672341,45
BA.5.1.3,2022-06-13/2022-06-19,0.0001050015095428,66
BA.5.1.3,2022-06-20/2022-06-26,0.0001108614701956,71
BA.5.1.3,2022-06-27/2022-07-03,0.0001485436312429,77
BA.5.1.3,2022-07-04/2022-07-10,0.0001456145655724,78
BA.5.1.3,2022-07-11/2022-07-17,0.0001564892305311,87
BA.5.1.3,2022-07-18/2022-07-24,0.0001567046105906,82
BA.5.1.3,2022-07-25/2022-07-31,0.0001930303742641,54
BA.5.1.3,2022-08-01/2022-08-07,0.0002122083390276,44
BA.5.1.3,2022-08-08/2022-08-14,0.0002105406922157,35
BA.5.1.3,2022-08-15/2022-08-21,0.0002136629288558,29
BA.5.1.3,2022-08-22/2022-08-28,0.0002638581919924,33
BA.5.1.3,2022-08-29/2022-09-04,0.0002372570300537,33
BA.5.1.3,2022-09-05/2022-09-11,0.0002467413596731,28
BA.5.1.3,2022-09-12/2022-09-18,0.0003285719612186,30
BA.5.1.3,2022-09-19/2022-09-25,0.0003601833518564,22
BA.5.1.3,2022-09-26/2022-10-02,0.0003703201755852,20
BA.5.1.3,2022-10-03/2022-10-09,0.0003617059142568,30
BA.5.1.3,2022-10-10/2022-10-16,0.0004852727522693,10
BA.5.1.3,2022-10-17/2022-10-23,0.0003692250166376,19
BA.5.1.3,2022-10-24/2022-10-30,0.0003522500529489,10
BA.5.1.3,2022-10-31/2022-11-06,0.0003690721210702,11
BA.5.1.30,2022-06-06/2022-06-12,6.945534150162448e-05,13
BA.5.1.30,2022-06-13/2022-06-19,8.726628798193524e-05,15
BA.5.1.30,2022-06-20/2022-06-26,9.118572473419813e-05,37
BA.5.1.30,2022-06-27/2022-07-03,0.0001072374908562,35
BA.5.1.30,2022-07-04/2022-07-10,0.0001215342377256,52
BA.5.1.30,2022-07-11/2022-07-17,0.0001311622419872,66
BA.5.1.30,2022-07-18/2022-07-24,0.0001472414605921,62
BA.5.1.30,2022-07-25/2022-07-31,0.0001620540293396,61
BA.5.1.30,2022-08-01/2022-08-07,0.0001992933452451,54
BA.5.1.30,2022-08-08/2022-08-14,0.0001810364791019,57
BA.5.1.30,2022-08-15/2022-08-21,0.0001918939222613,73
BA.5.1.30,2022-08-22/2022-08-28,0.0002151065387107,57
BA.5.1.30,2022-08-29/2022-09-04,0.0002213273531427,59
BA.5.1.30,2022-09-05/2022-09-11,0.0002784134309399,28
BA.5.1.30,2022-09-12/2022-09-18,0.0002551016117216,69
BA.5.1.30,2022-09-19/2022-09-25,0.0003171275776227,34
BA.5.1.30,2022-09-26/2022-10-02,0.0002845034781629,37
BA.5.1.30,2022-10-03/2022-10-09,0.0002642583152899,28
BA.5.1.30,2022-10-10/2022-10-16,0.0002947140495802,34
BA.5.1.30,2022-10-17/2022-10-23,0.0003102383131142,22
